wavelength (nm),irradiance (W/m^2/nm),uncertainty (W/m^2/nm),bandwidth (nm)
250.1,0.05955836144477606,7.742586894892156E-4,1.0
250.2,0.059329506544157265,7.712835795246065E-4,1.0
250.3,0.05887215640487552,7.653380162082613E-4,1.0
250.4,0.05827521746429085,7.575777708552778E-4,1.0
250.5,0.05760435800117254,7.488566334359348E-4,1.0
250.6,0.056895144586708545,7.396368309855461E-4,1.0
250.7,0.05615058439447403,7.299575372599065E-4,1.0
250.8,0.05534400249607801,7.194719510152936E-4,1.0
250.9,0.05442826319408655,7.075674366205931E-4,1.0
251.0,0.053351225495513674,6.93565933033824E-4,1.0
251.1,0.05207471527999163,6.769712781533599E-4,1.0
251.2,0.05059218869804621,6.576984305866063E-4,1.0
251.3,0.04893903248988748,6.362074054777622E-4,1.0
251.4,0.04719089555355906,6.134816212579608E-4,1.0
251.5,0.04545016165915489,5.908520543016493E-4,1.0
251.6,0.04382466944976568,5.697206943295896E-4,1.0
251.7,0.04240459417020679,5.51259727217257E-4,1.0
251.8,0.04124580331095099,5.361954099498689E-4,1.0
251.9,0.04036413198866486,5.247336812317371E-4,1.0
252.0,0.03974096769713402,5.166325718164444E-4,1.0
252.1,0.03933759682305693,5.11388701852411E-4,1.0
252.2,0.03911259829785347,5.084637668915093E-4,1.0
252.3,0.03903676956883192,5.074780201539397E-4,1.0
252.4,0.03910147874905229,5.083191790618002E-4,1.0
252.5,0.03931764557511807,5.111293867230415E-4,1.0
252.6,0.03970776890048861,5.16200962010771E-4,1.0
252.7,0.04029293890262962,5.23808179423213E-4,1.0
252.8,0.04107950960942745,5.340336356312037E-4,1.0
252.9,0.042050017434804444,5.466502043418586E-4,1.0
253.0,0.043161013216373924,5.610931548289955E-4,1.0
253.1,0.04434969598040343,5.76546008232981E-4,1.0
253.2,0.045547310349669454,5.921149859204888E-4,1.0
253.3,0.04669605065538168,6.070486269891262E-4,1.0
253.4,0.04776146927465916,6.208990816958249E-4,1.0
253.5,0.048737032348637584,6.335813668556511E-4,1.0
253.6,0.049640403275592326,6.453252281062305E-4,1.0
253.7,0.05050053484296799,6.565069197677076E-4,1.0
253.8,0.05134363242049098,6.674671894870698E-4,1.0
253.9,0.05218226419539571,6.783694261685014E-4,1.0
254.0,0.05301230404579997,6.89159904140979E-4,1.0
254.1,0.053818746075657606,6.996436859481037E-4,1.0
254.2,0.054588062999185324,7.096448098309338E-4,1.0
254.3,0.05532321203690887,7.192017510533333E-4,1.0
254.4,0.05605488434239268,7.28713464923203E-4,1.0
254.5,0.05684529144338608,7.389887468889356E-4,1.0
254.6,0.0577809919839263,7.511528674513102E-4,1.0
254.7,0.058955508063139914,7.664215518161654E-4,1.0
254.8,0.06044561751798749,7.857930031605065E-4,1.0
254.9,0.062287865999425644,8.097422542050481E-4,1.0
255.0,0.06446458011856915,8.380395011045039E-4,1.0
255.1,0.06690134981299996,8.697175071574748E-4,1.0
255.2,0.06948045572645187,9.032458765432239E-4,1.0
255.3,0.07206336806226969,9.368237806484103E-4,1.0
255.4,0.07451848051644802,9.687402634881437E-4,1.0
255.5,0.07674370903718948,9.97668132185936E-4,1.0
255.6,0.07868299631243349,0.0010228789178654552,1.0
255.7,0.0803327257414019,0.0010443254141137004,1.0
255.8,0.08174435895560861,0.0010626765433698893,1.0
255.9,0.08302178830724001,0.0010792831890285015,1.0
256.0,0.08431298471929193,0.0010960687650367618,1.0
256.1,0.08579517162050128,0.001115337130613625,1.0
256.2,0.08764814002634526,0.0011394257890060544,1.0
256.3,0.09001939130115509,0.0011702521005645394,1.0
256.4,0.0929871219484949,0.0012088324874639511,1.0
256.5,0.09652878316185594,0.0012548741651698947,1.0
256.6,0.10051296844943047,0.0013066685060039163,1.0
256.7,0.10471007361485839,0.0013612309703603387,1.0
256.8,0.10883140000431418,0.001414808095432818,1.0
256.9,0.11258258428816795,0.0014635735424235463,1.0
257.0,0.11572207350063801,0.0015043868916109204,1.0
257.1,0.11811317611728787,0.001535471179522574,1.0
257.2,0.11975648158410072,0.0015568342059850693,1.0
257.3,0.12079157870237946,0.001570290420204401,1.0
257.4,0.12146457615601301,0.0015790393808856606,1.0
257.5,0.12206363310589313,0.001586827216669917,1.0
257.6,0.12283355945662379,0.0015968362567946315,1.0
257.7,0.12389888816041231,0.001610685489140451,1.0
257.8,0.12521639983889937,0.0016278132097795606,1.0
257.9,0.12658326513021467,0.0016455823788419366,1.0
258.0,0.12770074481759905,0.0016601096140220761,1.0
258.1,0.1282752648296034,0.0016675784718245268,1.0
258.2,0.12812221867678641,0.0016655888175591826,1.0
258.3,0.12723116617181898,0.0016540050273761153,1.0
258.4,0.12576673258437396,0.0016349675133824348,1.0
258.5,0.12400384950785638,0.0016120499931275845,1.0
258.6,0.12222235392512441,0.0015888905618339777,1.0
258.7,0.12060278614739657,0.0015678361523896456,1.0
258.8,0.11916139090634466,0.001549098058603704,1.0
258.9,0.11775205553241133,0.001530776615254581,1.0
259.0,0.11612596388642907,0.0015096374554559588,1.0
259.1,0.11402619744461417,0.001482340507209301,1.0
259.2,0.11128039820524335,0.0014466451248154044,1.0
259.3,0.10786330990652919,0.0014022230170667171,1.0
259.4,0.10391173396961689,0.0013508525444194674,1.0
259.5,0.09969788454202294,0.0012960724998265505,1.0
259.6,0.09556906519515394,0.0012423978187143803,1.0
259.7,0.0918761461481452,0.0011943898862227798,1.0
259.8,0.08890131217717766,0.0011557169491425157,1.0
259.9,0.08680022697485805,0.0011284028878435493,1.0
260.0,0.08557059270091295,0.0011124176671728492,1.0
260.1,0.08505664575663685,0.0011057363590225577,1.0
260.2,0.08498853976905585,0.001104851020500064,1.0
260.3,0.08505257957841397,0.0011056835064664483,1.0
260.4,0.08496821886855126,0.0011045867577195168,1.0
260.5,0.08455606624838591,0.001099228742532432,1.0
260.6,0.08376754737266064,0.001088978024199605,1.0
260.7,0.08268226742093325,0.001074869418516755,1.0
260.8,0.08147312388786078,0.001059150556102395,1.0
260.9,0.08035903101722718,0.001044667442329228,1.0
261.0,0.07955889306220651,0.0010342656169086695,1.0
261.1,0.0792587551600635,0.001030363724566996,1.0
261.2,0.07959039345517159,0.0010346750495955348,1.0
261.3,0.080620685090096,0.0010480688652023673,1.0
261.4,0.08234758198981046,0.0010705185122787952,1.0
261.5,0.0846994814532745,0.0011010932503268123,1.0
261.6,0.08754233946767091,0.0011380503419786692,1.0
261.7,0.09068973125255941,0.0011789663694798946,1.0
261.8,0.09391900607605934,0.0012209471315145493,1.0
261.9,0.09698995970472336,0.00126086943782866,1.0
262.0,0.09966523522892118,0.0012956479331478477,1.0
262.1,0.10173303171910644,0.0013225292786955833,1.0
262.2,0.10303405889128446,0.0013394426787272096,1.0
262.3,0.10349372685205936,0.001345418393611908,1.0
262.4,0.10315227777804493,0.001340979477390647,1.0
262.5,0.10219148082547545,0.0013284891610965133,1.0
262.6,0.10094302424250841,0.001312259235419333,1.0
262.7,0.09987931401752115,0.0012984310742467642,1.0
262.8,0.09957662850985766,0.001294496119953692,1.0
262.9,0.10065450541966081,0.0013085085665807128,1.0
263.0,0.10369507760366678,0.0013480358757078648,1.0
263.1,0.10915544543591023,0.0014190207002684474,1.0
263.2,0.11728604353435994,0.0015247184783220291,1.0
263.3,0.12807063715795397,0.0016649182653054595,1.0
263.4,0.14120623109012245,0.0018356809159740806,1.0
263.5,0.15612400995710493,0.0020296121947467327,1.0
263.6,0.172053847595973,0.0022366999182850122,1.0
263.7,0.18811685007398843,0.002445518970489502,1.0
263.8,0.20342303388144137,0.0026444995310157537,1.0
263.9,0.21716303973038795,0.002823119517415762,1.0
264.0,0.22867414051415563,0.002972763730213046,1.0
264.1,0.237486357962569,0.003087322460487485,1.0
264.2,0.24335291402087686,0.0031635877676308155,1.0
264.3,0.24627241000369549,0.003201541258022189,1.0
264.4,0.24650623023742677,0.0032045808620750904,1.0
264.5,0.2445771233936548,0.0031795024406164885,1.0
264.6,0.24123265683818937,0.003136024344712496,1.0
264.7,0.23736862861569286,0.003085792064666748,1.0
264.8,0.2339051339340663,0.0030407665763050318,1.0
264.9,0.2316422108422315,0.003011348657310009,1.0
265.0,0.23112689518440127,0.0030046496540308,1.0
265.1,0.23255925891411783,0.003023270284757018,1.0
265.2,0.23577054064921615,0.003065016819164157,1.0
265.3,0.24027562634554625,0.0031235830392688513,1.0
265.4,0.24538101781799196,0.003189953276887536,1.0
265.5,0.25032913710963967,0.003254278562963009,1.0
265.6,0.2544403430112827,0.0033077243715524673,1.0
265.7,0.2572204100425565,0.003343865042552352,1.0
265.8,0.2584231396040833,0.003359500551596284,1.0
265.9,0.25805904181746125,0.0033547673374414444,1.0
266.0,0.2563581804471052,0.003332656342536211,1.0
266.1,0.2537028561708462,0.003298137104138732,1.0
266.2,0.2505498196913731,0.003257147502154112,1.0
266.3,0.24735221510120628,0.003215578617528081,1.0
266.4,0.24450046544401288,0.00317850592546165,1.0
266.5,0.24228170084786654,0.003149661934003234,1.0
266.6,0.24086648100471136,0.0031312641222029924,1.0
266.7,0.2403156886911821,0.003124103881418705,1.0
266.8,0.24059945198372484,0.003127792850136757,1.0
266.9,0.24161602651127814,0.003141008084639907,1.0
267.0,0.24320675139827014,0.0031616876367479563,1.0
267.1,0.24516358218447087,0.0031871264800429344,1.0
267.2,0.2472336865055394,0.0032140379771590233,1.0
267.3,0.24913698760398031,0.00323878088966012,1.0
267.4,0.25059961289103627,0.0032577947713434696,1.0
267.5,0.25140209863937973,0.0032682272139936686,1.0
267.6,0.25143493777406933,0.003268653992563486,1.0
267.7,0.2507280721529281,0.003259464865550399,1.0
267.8,0.24945206146790028,0.0032428766135126352,1.0
267.9,0.24787212643958328,0.003222337458282709,1.0
268.0,0.24627194044503092,0.003201535204425454,1.0
268.1,0.2448768316995728,0.0031833986286073923,1.0
268.2,0.24379838532500625,0.003169378964230418,1.0
268.3,0.2430179288714576,0.0031592329032719135,1.0
268.4,0.24241952131121994,0.0031514535658061504,1.0
268.5,0.24184558075458887,0.0031439922749996185,1.0
268.6,0.2411610141747093,0.0031350930221378803,1.0
268.7,0.24029956384682893,0.003123894101008773,1.0
268.8,0.2392769549909055,0.003110600169748068,1.0
268.9,0.23818328292687538,0.0030963823664933443,1.0
269.0,0.23715050363008977,0.0030829564202576876,1.0
269.1,0.2363219323993385,0.0030721849761903286,1.0
269.2,0.23583918612973093,0.003065909259021282,1.0
269.3,0.2358366884772599,0.0030658768955618143,1.0
269.4,0.23644849344535232,0.0030738303903490305,1.0
269.5,0.23780773590132595,0.00309150037355721,1.0
269.6,0.24002073591556908,0.0031202693935483694,1.0
269.7,0.24312774565530537,0.003160660620778799,1.0
269.8,0.24705801162133456,0.0032117541413754225,1.0
269.9,0.25159989273386835,0.0032707983627915382,1.0
270.0,0.2564051063417315,0.0033332661259919405,1.0
270.1,0.26103578399491667,0.003393464954569936,1.0
270.2,0.2650395109154248,0.0034455135464668274,1.0
270.3,0.2680314488105142,0.0034844086039811373,1.0
270.4,0.2697636307428575,0.003506927052512765,1.0
270.5,0.27015620176764965,0.0035120307002216578,1.0
270.6,0.26928744830394385,0.003500736551359296,1.0
270.7,0.2673460030569649,0.00347549794241786,1.0
270.8,0.26455615521861436,0.003439229680225253,1.0
270.9,0.26110273107175114,0.0033943355083465576,1.0
271.0,0.25707757429304123,0.003342008450999856,1.0
271.1,0.2524632812400663,0.0032820224296301603,1.0
271.2,0.2471584272412813,0.003213059389963746,1.0
271.3,0.2410382495604515,0.0031334972009062767,1.0
271.4,0.2340351417404902,0.003042456693947315,1.0
271.5,0.22621119542182805,0.002940745558589697,1.0
271.6,0.21780380747653486,0.0028314494993537664,1.0
271.7,0.20923441180135846,0.002720047254115343,1.0
271.8,0.20106797738525392,0.002613883465528488,1.0
271.9,0.1939356210452199,0.002521163085475564,1.0
272.0,0.1884360500597906,0.0024496684782207012,1.0
272.1,0.1850390029245043,0.002405506791546941,1.0
272.2,0.18400566415356517,0.002392073627561331,1.0
272.3,0.18535059006557464,0.002409557579085231,1.0
272.4,0.18883740283067108,0.0024548862129449844,1.0
272.5,0.19400216849765897,0.002522028051316738,1.0
272.6,0.200202860503546,0.002602637279778719,1.0
272.7,0.20667183035665512,0.0026867336127907038,1.0
272.8,0.2125874003470552,0.002763636177405715,1.0
272.9,0.21715617618139743,0.002823030110448599,1.0
273.0,0.21970559000227333,0.0028561726212501526,1.0
273.1,0.21977354613070607,0.0028570559807121754,1.0
273.2,0.2171739894388211,0.0028232617769390345,1.0
273.3,0.21202045321734309,0.002756265690550208,1.0
273.4,0.20469752599376678,0.002661067759618163,1.0
273.5,0.19578317454050662,0.0025451811961829662,1.0
273.6,0.18594951713752628,0.00241734366863966,1.0
273.7,0.17586454594290732,0.0022862390615046024,1.0
273.8,0.1661115027710831,0.002159449504688382,1.0
273.9,0.15714448082251312,0.0020428781863301992,1.0
274.0,0.14927361859983446,0.0019405570346862078,1.0
274.1,0.14268020571000695,0.0018548426451161504,1.0
274.2,0.13743983110741495,0.00178671779576689,1.0
274.3,0.1335617361062014,0.0017363025108352304,1.0
274.4,0.13101796697991014,0.0017032335745170712,1.0
274.5,0.12977093905415654,0.0016870221588760614,1.0
274.6,0.12978727370131732,0.0016872345004230738,1.0
274.7,0.13103521077257038,0.001703457674011588,1.0
274.8,0.13346971259855747,0.001735106110572815,1.0
274.9,0.13701324205596685,0.0017811720026656985,1.0
275.0,0.14154984812648178,0.0018401478882879019,1.0
275.1,0.14693477686348913,0.0019101520301774144,1.0
275.2,0.1530218456631625,0.0019892840646207333,1.0
275.3,0.1597011877886045,0.0020761152263730764,1.0
275.4,0.16691560699822783,0.00216990290209651,1.0
275.5,0.1746470702411914,0.0022704119328409433,1.0
275.6,0.18287412767807365,0.002377363620325923,1.0
275.7,0.19151443670220852,0.002489687642082572,1.0
275.8,0.2003859384296751,0.002605017041787505,1.0
275.9,0.2092096450794554,0.00271972524933517,1.0
276.0,0.21765179035653592,0.0028294732328504324,1.0
276.1,0.22538852864151834,0.0029300507158041,1.0
276.2,0.23216996480936766,0.0030182094778865576,1.0
276.3,0.23785561090389132,0.0030921229626983404,1.0
276.4,0.24241779293570995,0.0031514312140643597,1.0
276.5,0.24592171961553813,0.0031969822011888027,1.0
276.6,0.24849117459984185,0.003230385249480605,1.0
276.7,0.25026946319680093,0.003253502771258354,1.0
276.8,0.25137733191747663,0.0032679052092134953,1.0
276.9,0.2518754237638664,0.003274380462244153,1.0
277.0,0.25173063984542365,0.003272498259320855,1.0
277.1,0.2508060388724649,0.003260478377342224,1.0
277.2,0.24888301631011248,0.0032354791183024645,1.0
277.3,0.24571851061049224,0.003194340504705906,1.0
277.4,0.2411253476974225,0.0031346294563263655,1.0
277.5,0.2350505773385167,0.0030556574929505587,1.0
277.6,0.22762831348086118,0.002959167817607522,1.0
277.7,0.2191799940068722,0.002849339973181486,1.0
277.8,0.21016535681159376,0.0027321495581418276,1.0
277.9,0.20108818838904977,0.0026141463313251734,1.0
278.0,0.19239384015605093,0.002501119626685977,1.0
278.1,0.18437450747988227,0.0023968685418367386,1.0
278.2,0.17712121480719925,0.002302575623616576,1.0
278.3,0.1705204088660574,0.0022167651914060116,1.0
278.4,0.16430340219422937,0.0021359443198889494,1.0
278.5,0.15812703732341052,0.002055651508271694,1.0
278.6,0.15166377210854529,0.0019716289825737476,1.0
278.7,0.14468320310448288,0.0018808814929798245,1.0
278.8,0.13710243822101353,0.0017823316156864166,1.0
278.9,0.1290017120461178,0.0016770221991464496,1.0
279.0,0.1206009878376174,0.0015678127529099584,1.0
279.1,0.11221205254878044,0.0014587566256523132,1.0
279.2,0.10417743423948884,0.0013543065870180726,1.0
279.3,0.09681080808827877,0.0012585404329001904,1.0
279.4,0.09035721378378153,0.0011746437521651387,1.0
279.5,0.08497310427678466,0.0011046502040699124,1.0
279.6,0.08073083156406999,0.0010495007736608386,1.0
279.7,0.07764170501602649,0.0010093421442434192,1.0
279.8,0.0756854736664188,9.839111007750034E-4,1.0
279.9,0.07484267580719232,9.729547309689224E-4,1.0
280.0,0.07511576912837863,9.765049908310175E-4,1.0
280.1,0.07653811227638126,9.949954692274332E-4,1.0
280.2,0.07916840008427023,0.0010291892103850842,1.0
280.3,0.08307259055850148,0.0010799436131492257,1.0
280.4,0.08829943787531018,0.0011478925589472055,1.0
280.5,0.09485659484186768,0.0012331356992945075,1.0
280.6,0.10269621642743826,0.0013350506778806448,1.0
280.7,0.11171186267431497,0.001452254131436348,1.0
280.8,0.12175092701651574,0.0015827619936317205,1.0
280.9,0.13263776454166532,0.001724290894344449,1.0
281.0,0.1441930038399017,0.00187450903467834,1.0
281.1,0.15624891256187795,0.002031235722824931,1.0
281.2,0.16865003681779503,0.0021924502216279507,1.0
281.3,0.18124375006045101,0.0023561688140034676,1.0
281.4,0.19386938330168724,0.0025203018449246883,1.0
281.5,0.20634888389214637,0.002682535443454981,1.0
281.6,0.21848922325825454,0.0028403596952557564,1.0
281.7,0.23009494510823605,0.0029912341851741076,1.0
281.8,0.24098387067085147,0.0031327903270721436,1.0
281.9,0.2510110761591196,0.0032631438225507736,1.0
282.0,0.26008372882599595,0.003381088376045227,1.0
282.1,0.2681756732548034,0.0034862838219851255,1.0
282.2,0.27533430489883304,0.00357934576459229,1.0
282.3,0.28167639400641203,0.0036617929581552744,1.0
282.4,0.2873726900910723,0.0037358447443693876,1.0
282.5,0.292610327266556,0.003803933970630169,1.0
282.6,0.29754840599527,0.0038681291043758392,1.0
282.7,0.30227136691195605,0.003929527942091227,1.0
282.8,0.306751176365279,0.003987764939665794,1.0
282.9,0.3108465671314752,0.00404100539162755,1.0
283.0,0.31433376953035713,0.0040863389149308205,1.0
283.1,0.316968812868551,0.00412059435620904,1.0
283.2,0.3185587884598017,0.004141264129430056,1.0
283.3,0.31901555914371016,0.004147201776504517,1.0
283.4,0.3183699459517694,0.004138809163123369,1.0
283.5,0.3167394983998776,0.0041176131926476955,1.0
283.6,0.3142625464724922,0.004085413180291653,1.0
283.7,0.31102271157434463,0.004043295048177242,1.0
283.8,0.30699529691780086,0.003990938887000084,1.0
283.9,0.3020324015141344,0.003926421049982309,1.0
284.0,0.29588936531788945,0.003846561536192894,1.0
284.1,0.2882784687550092,0.003747620154172182,1.0
284.2,0.2789356100532031,0.0036261628847569227,1.0
284.3,0.26768023891064285,0.0034798430278897285,1.0
284.4,0.2544696454700732,0.003308105282485485,1.0
284.5,0.23944217969717146,0.003112748032435775,1.0
284.6,0.22295662437410116,0.002898436039686203,1.0
284.7,0.20561447415955425,0.002672988222911954,1.0
284.8,0.18826324248062254,0.0024474221281707287,1.0
284.9,0.17195560992898107,0.0022354228422045708,1.0
285.0,0.15786560304395914,0.002052252646535635,1.0
285.1,0.14716104419614792,0.0019130934961140156,1.0
285.2,0.14085131467398404,0.0018310670275241137,1.0
285.3,0.13964473872765182,0.0018153814598917961,1.0
285.4,0.14383763784631848,0.0018698892090469599,1.0
285.5,0.15326225969941734,0.001992409350350499,1.0
285.6,0.167305330699203,0.002174969296902418,1.0
285.7,0.18498606268272758,0.0024048187769949436,1.0
285.8,0.2050805659767294,0.0026660473085939884,1.0
285.9,0.22627034982295274,0.0029415145982056856,1.0
286.0,0.24729085277529717,0.0032147811725735664,1.0
286.1,0.26706155041234014,0.0034718001261353493,1.0
286.2,0.2847849423000705,0.0037022042088210583,1.0
286.3,0.30000244945419074,0.0039000315591692924,1.0
286.4,0.31260094819898127,0.004063812550157309,1.0
286.5,0.32276785238526107,0.004195982124656439,1.0
286.6,0.330900588474226,0.00430170726031065,1.0
286.7,0.3374744397499001,0.004387167748063803,1.0
286.8,0.34290070963060854,0.00445770937949419,1.0
286.9,0.3474038371674013,0.004516249522566795,1.0
287.0,0.3509500740800893,0.004562350455671549,1.0
287.1,0.3532514110669291,0.0045922682620584965,1.0
287.2,0.3538465916601741,0.0046000052243471146,1.0
287.3,0.35224414778778795,0.0045791734009981155,1.0
287.4,0.34808821392569306,0.004525146447122097,1.0
287.5,0.34131108371070384,0.00443704379722476,1.0
287.6,0.33224076884654047,0.004319129511713982,1.0
287.7,0.3216366555905056,0.004181276075541973,1.0
287.8,0.3106463053563452,0.0040384018793702126,1.0
287.9,0.30067104104886533,0.003908723592758179,1.0
288.0,0.2931623783969307,0.003811110742390156,1.0
288.1,0.2893714015139079,0.0037618279457092285,1.0
288.2,0.29010519182868716,0.003771367482841015,1.0
288.3,0.2955612337268507,0.0038422958459705114,1.0
288.4,0.3052861733130705,0.0039687203243374825,1.0
288.5,0.3182978337296248,0.004137871786952019,1.0
288.6,0.3333271177935255,0.004333252552896738,1.0
288.7,0.3491191349690401,0.004538548644632101,1.0
288.8,0.36470834276390435,0.004741208162158728,1.0
288.9,0.3795906649564076,0.004934678319841623,1.0
289.0,0.3937525842513764,0.005118783097714186,1.0
289.1,0.40757219527988076,0.005298438481986523,1.0
289.2,0.4216360667294455,0.005481268744915724,1.0
289.3,0.43653005795429345,0.005674890708178282,1.0
289.4,0.45266364409114124,0.005884626880288124,1.0
289.5,0.470159629716686,0.0061120749451220036,1.0
